Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
area_under_MAC,SEAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDO,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,JAP,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,OCE,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CAN,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,USA,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,MEX,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RCAM,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,BRA,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RSAM,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,NAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,WAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,EAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,SAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,WEU,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CEU,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,TUR,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,UKR,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,STAN,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RUS,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,ME,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,INDIA,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,KOR,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CHN,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,SEAS,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,INDO,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,JAP,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,OCE,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RSAS,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RSAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,CAN,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,USA,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,MEX,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RCAM,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,BRA,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RSAM,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,NAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,WAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,EAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,SAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,WEU,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,CEU,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,TUR,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,UKR,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,STAN,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RUS,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,ME,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,INDIA,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,KOR,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,CHN,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,SEAS,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,INDO,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,JAP,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,OCE,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RSAS,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RSAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,CAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,USA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,MEX,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RCAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,BRA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RSAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,NAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,WAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,EAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,SAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,WEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,CEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,TUR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,UKR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,STAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RUS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,ME,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,INDIA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,KOR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,CHN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,SEAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,INDO,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,JAP,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,OCE,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RSAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RSAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,CAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,USA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,MEX,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RCAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,BRA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RSAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,NAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,WAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,EAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,SAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,WEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,CEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,TUR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,UKR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,STAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RUS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,ME,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,INDIA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,KOR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,CHN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,SEAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,INDO,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,JAP,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,OCE,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RSAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RSAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
global_rel_abatement_costs,Global,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capital_stock,CAN,trillion*usd/yr,3.06075,3.94538,4.8115,5.67895,6.55762,7.44802,8.34783,9.25649,10.186,11.1566,12.1777,13.2469,14.3572,15.5,16.6689,17.8606,19.0755,20.3134,21.5562,22.7726,23.9393,25.0425,26.0705,27.0125,27.8614,28.6118,29.255
capital_stock,USA,trillion*usd/yr,33.4009,42.9322,52.2807,61.3286,70.0069,78.3093,86.2696,93.9511,101.442,108.833,116.137,123.308,130.32,137.171,143.845,150.318,156.623,162.821,168.883,174.703,180.205,185.35,190.103,194.431,198.313,201.735,204.664
capital_stock,MEX,trillion*usd/yr,3.686,4.96314,6.31972,7.7609,9.29535,10.9357,12.6937,14.5791,16.5984,18.756,21.0558,23.5013,26.0916,28.8239,31.6989,34.7199,37.8827,41.1664,44.5056,47.8034,50.9876,54.0133,56.843,59.4431,61.7907,63.8689,65.6505
capital_stock,RCAM,trillion*usd/yr,1.0413,1.8912,2.79948,3.77929,4.84753,6.02509,7.32903,8.77264,10.3695,12.1335,14.0758,16.205,18.5268,21.0448,23.7604,26.6718,29.7667,33.0149,36.3422,39.6442,42.8435,45.8911,48.7467,51.3743,53.749,55.8524,57.6559
capital_stock,BRA,trillion*usd/yr,5.32128,7.05212,8.86852,10.7298,12.6162,14.5294,16.473,18.4468,20.4432,22.4503,24.4669,26.4993,28.5445,30.5914,32.638,34.6912,36.7601,38.8475,40.9276,42.9531,44.8887,46.7136,48.4104,49.9627,51.3599,52.5942,53.6519
capital_stock,RSAM,trillion*usd/yr,5.99268,7.97139,10.1481,12.5202,15.0885,17.8572,20.8301,24.0089,27.3924,30.9754,34.7443,38.6803,42.7688,46.9983,51.3492,55.7987,60.3428,64.981,69.6451,74.2148,78.6007,82.7499,86.6177,90.1631,93.3584,96.1836,98.6046
capital_stock,NAF,trillion*usd/yr,2.49252,3.57114,4.86384,6.36353,8.06715,9.98058,12.1101,14.4611,17.0398,19.8484,22.8676,26.062,29.4063,32.8853,36.4816,40.1776,43.9691,47.8522,51.7662,55.6072,59.298,62.7927,66.0526,69.0422,71.7376,74.1213,76.1638
capital_stock,WAF,trillion*usd/yr,1.67816,2.8104,4.29074,6.208,8.69217,11.9147,16.0851,21.4439,28.2574,36.8085,47.3782,60.232,75.5778,93.5864,114.464,138.371,165.096,194.041,224.256,254.617,284.292,312.744,339.526,364.255,386.657,406.53,423.569
capital_stock,EAF,trillion*usd/yr,0.886128,1.35569,1.9698,2.76815,3.81165,5.18142,6.97128,9.28564,12.2437,15.9769,20.622,26.3137,33.161,41.2599,50.7405,61.7184,74.0964,87.567,101.665,115.856,129.744,143.071,155.624,167.219,177.728,187.051,195.046
capital_stock,SAF,trillion*usd/yr,1.37501,1.82282,2.3264,2.87823,3.47154,4.1019,4.76733,5.46747,6.2016,6.9679,7.76165,8.57594,9.40409,10.2395,11.0731,11.8956,12.708,13.5168,14.3162,15.0897,15.825,16.5156,17.1558,17.7403,18.2656,18.729,19.1258
capital_stock,WEU,trillion*usd/yr,27.8288,35.8186,43.3455,50.6037,57.7402,64.87,72.0744,79.4129,86.9581,94.7827,102.891,111.231,119.772,128.504,137.413,146.479,155.705,165.092,174.506,183.715,192.543,200.887,208.66,215.781,222.197,227.869,232.731
capital_stock,CEU,trillion*usd/yr,4.13085,5.78456,7.44029,9.09255,10.7242,12.3149,13.8574,15.3589,16.8383,18.3178,19.7946,21.2456,22.6569,24.0273,25.3643,26.6807,27.9874,29.2893,30.5739,31.816,32.9969,34.1059,35.1337,36.072,36.915,37.6591,38.2964
capital_stock,TUR,trillion*usd/yr,2.07729,3.08813,4.15389,5.27098,6.43881,7.65898,8.93139,10.2542,11.6259,13.0448,14.5041,15.9932,17.5044,19.0325,20.5708,22.1127,23.6607,25.2201,26.7735,28.2854,29.7293,31.0901,32.355,33.512,34.5532,35.4729,36.2608
capital_stock,UKR,trillion*usd/yr,1.07852,1.40555,1.76848,2.16351,2.58266,3.0174,3.46576,3.93197,4.42298,4.94465,5.49152,6.04977,6.61149,7.17511,7.73859,8.2993,8.85845,9.41891,9.97528,10.5154,11.0302,11.5146,11.9645,12.3756,12.7453,13.0717,13.3513
capital_stock,STAN,trillion*usd/yr,0.754626,1.30308,1.9387,2.63878,3.37632,4.1239,4.86126,5.57792,6.28152,6.99051,7.70863,8.42657,9.14074,9.85458,10.5713,11.2927,12.0214,12.758,13.4932,14.21,14.8955,15.5421,16.1436,16.6942,17.1898,17.6277,18.003
capital_stock,RUS,trillion*usd/yr,4.45929,6.61524,8.83632,11.0896,13.3096,15.422,17.4161,19.3381,21.2471,23.1921,25.1635,27.1086,29.0018,30.8477,32.6532,34.4234,36.1687,37.9004,39.605,41.2499,42.811,44.2751,45.631,46.8677,47.9784,48.9582,49.7975
capital_stock,ME,trillion*usd/yr,7.50372,10.0129,12.8512,16.0051,19.4395,23.1093,26.9899,31.0815,35.4092,40.0096,44.8888,50.0276,55.4181,61.0663,66.9752,73.1421,79.5587,86.1933,92.922,99.555,105.95,112.021,117.695,122.905,127.607,131.768,135.335
capital_stock,INDIA,trillion*usd/yr,12.7486,18.4856,25.7245,34.485,44.8008,56.7206,70.2619,85.4086,102.125,120.345,139.917,160.628,182.27,204.647,227.516,250.644,274.005,297.675,321.368,344.5,366.641,387.545,407.004,424.82,440.864,455.041,467.184
capital_stock,KOR,trillion*usd/yr,4.62268,5.6773,6.80173,7.94565,9.07177,10.1572,11.1852,12.1429,13.0211,13.8152,14.5283,15.1689,15.7458,16.2654,16.7297,17.1387,17.4991,17.8224,18.1156,18.3804,18.6183,18.8318,19.0226,19.1918,19.3406,19.47,19.5802
capital_stock,CHN,trillion*usd/yr,53.3604,72.0124,94.1119,117.694,141.495,164.872,187.131,207.534,225.82,242.118,256.51,268.981,279.577,288.419,295.694,301.625,306.448,310.388,313.623,316.284,318.476,320.288,321.791,323.04,324.081,324.952,325.683
capital_stock,SEAS,trillion*usd/yr,7.10967,9.04478,11.3711,14.0577,17.0915,20.4763,24.2115,28.2902,32.7071,37.4563,42.5191,47.865,53.4594,59.2664,65.25,71.3801,77.6523,84.0632,90.5162,96.8429,102.918,108.668,114.029,118.944,123.374,127.292,130.649
capital_stock,INDO,trillion*usd/yr,2.98336,4.48376,6.33604,8.51568,10.999,13.7664,16.7927,20.0464,23.4909,27.0866,30.7952,34.5828,38.4286,42.3197,46.2354,50.1522,54.0754,58.0226,61.9523,65.7747,69.4234,72.8611,76.0559,78.9777,81.6065,83.9282,85.9167
capital_stock,JAP,trillion*usd/yr,11.2971,13.0788,14.7005,16.1482,17.432,18.5874,19.6498,20.6484,21.6017,22.5187,23.4001,24.2428,25.0498,25.8296,26.589,27.3323,28.0644,28.7895,29.502,30.1886,30.8396,31.4498,32.0144,32.5293,32.9915,33.3992,33.7486
capital_stock,OCE,trillion*usd/yr,2.53847,3.21315,3.90903,4.62328,5.35952,6.12583,6.92539,7.75782,8.62943,9.5507,10.5219,11.5335,12.5753,13.6385,14.7162,15.8048,16.9054,18.02,19.1345,20.222,21.2628,22.2452,23.1595,23.9965,24.7502,25.4162,25.9868
capital_stock,RSAS,trillion*usd/yr,2.34703,3.44021,4.7872,6.42553,8.40833,10.8026,13.6747,17.0902,21.1225,25.8499,31.342,37.6541,44.8111,52.8205,61.7148,71.5319,82.2165,93.6017,105.372,117.127,128.566,139.499,149.766,159.231,167.795,175.386,181.895
capital_stock,RSAF,trillion*usd/yr,1.11306,1.44527,1.86211,2.37534,3.0201,3.85227,4.93552,6.33785,8.13325,10.4006,13.2208,16.6736,20.8281,25.7487,31.5226,38.2276,45.8047,54.061,62.7081,71.4163,79.9417,88.1246,95.8336,102.955,109.41,115.138,120.049
GDP_gross,CAN,trillion*usd/yr,1.53663,1.69253,1.86149,2.04966,2.24965,2.45265,2.65548,2.85966,3.07975,3.32803,3.59612,3.87231,4.15066,4.42778,4.70449,4.98295,5.26688,5.55534,5.82779,6.06478,6.26884,6.44601,6.59581,6.71692,6.81106,6.87907,6.91545
GDP_gross,USA,trillion*usd/yr,16.4132,18.327,20.1671,21.83,23.3478,24.7786,26.1677,27.5572,28.9899,30.4863,31.9778,33.396,34.755,36.0781,37.3469,38.5507,39.7484,40.9816,42.1584,43.1826,44.0647,44.8328,45.484,46.0116,46.4229,46.7217,46.8845
GDP_gross,MEX,trillion*usd/yr,1.94725,2.28562,2.65354,3.04462,3.46403,3.91831,4.40913,4.93661,5.49926,6.09575,6.72672,7.39225,8.08839,8.81212,9.56752,10.3575,11.1738,11.9966,12.7687,13.4399,14.0177,14.5186,14.9416,15.2831,15.5484,15.7396,15.8409
GDP_gross,RCAM,trillion*usd/yr,1.00194,1.21689,1.46817,1.74739,2.06176,2.41956,2.82086,3.26491,3.75488,4.29408,4.88245,5.51912,6.20279,6.93206,7.70542,8.51912,9.36061,10.2066,10.9986,11.686,12.2773,12.7896,13.2219,13.5709,13.8416,14.0365,14.1393
GDP_gross,BRA,trillion*usd/yr,2.69709,3.16777,3.6406,4.08437,4.51469,4.95243,5.40005,5.85416,6.30568,6.74835,7.19188,7.64491,8.0976,8.54026,8.98082,9.42958,9.89018,10.3576,10.7988,11.1831,11.5145,11.8024,12.0458,12.2427,12.396,12.5068,12.5664
GDP_gross,RSAM,trillion*usd/yr,2.98889,3.6019,4.25941,4.95655,5.69676,6.4842,7.31906,8.20005,9.12402,10.0859,11.075,12.0821,13.1082,14.1537,15.2068,16.2592,17.3284,18.4173,19.4468,20.3415,21.1113,21.7798,22.3451,22.8019,23.1569,23.4132,23.5498
GDP_gross,NAF,trillion*usd/yr,1.38645,1.79666,2.27904,2.79927,3.36054,3.97259,4.63721,5.35467,6.12703,6.95113,7.80213,8.65734,9.52055,10.3983,11.2849,12.1761,13.084,14.0078,14.8804,15.6384,16.2906,16.8568,17.3355,17.7222,18.0227,18.2393,18.3545
GDP_gross,WAF,trillion*usd/yr,1.18563,1.68382,2.33428,3.16345,4.23858,5.63605,7.4373,9.72362,12.577,16.0742,20.2739,25.2184,30.8981,37.314,44.544,52.5809,61.0213,69.3717,77.0915,83.7714,89.5124,94.4761,98.6571,102.028,104.64,106.512,107.485
