Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
SLR_damages,RSAM,fraction_of_GDP,0,0.000298494,0.000620579,0.000967111,0.00133824,0.0017338,0.00215362,0.00259733,0.00306418,0.00355341,0.00406456,0.00459735,0.00515142,0.00572631,0.00632146,0.00693636,0.00757065,0.00822405,0.00889618,0.00958655,0.0102945,0.0110194,0.0117605,0.0125168,0.0132876,0.014072,0.0148692
SLR_damages,NAF,fraction_of_GDP,0,0.00150585,0.00313071,0.0048789,0.00675117,0.0087467,0.0108646,0.0131031,0.0154582,0.0179263,0.020505,0.0231928,0.025988,0.0288882,0.0318906,0.0349927,0.0381926,0.0414889,0.0448796,0.0483624,0.0519341,0.055591,0.0593293,0.0631449,0.0670335,0.0709908,0.0750123
SLR_damages,WAF,fraction_of_GDP,0,-0.000147853,-0.00030739,-0.000479037,-0.000662867,-0.000858798,-0.00106675,-0.00128653,-0.00151777,-0.0017601,-0.00201329,-0.00227719,-0.00255164,-0.0028364,-0.00313119,-0.00343577,-0.00374995,-0.0040736,-0.00440653,-0.00474849,-0.00509917,-0.00545823,-0.00582528,-0.00619991,-0.00658172,-0.00697026,-0.00736512
SLR_damages,EAF,fraction_of_GDP,0,-0.000147853,-0.00030739,-0.000479037,-0.000662867,-0.000858798,-0.00106675,-0.00128653,-0.00151777,-0.0017601,-0.00201329,-0.00227719,-0.00255164,-0.0028364,-0.00313119,-0.00343577,-0.00374995,-0.0040736,-0.00440653,-0.00474849,-0.00509917,-0.00545823,-0.00582528,-0.00619991,-0.00658172,-0.00697026,-0.00736512
SLR_damages,SAF,fraction_of_GDP,0,0.000402335,0.000836467,0.00130355,0.00180379,0.00233695,0.00290283,0.0035009,0.00413015,0.00478957,0.00547855,0.00619668,0.0069435,0.00771838,0.00852058,0.00934938,0.0102043,0.011085,0.011991,0.0129215,0.0138758,0.0148529,0.0158517,0.0168711,0.0179101,0.0189674,0.0200419
SLR_damages,WEU,fraction_of_GDP,0,7.54038e-05,0.000164454,0.000259198,0.000347874,0.000420275,0.000472264,0.000505707,0.000525395,0.000536212,0.000541845,0.000544651,0.000545995,0.000546617,0.000546896,0.000547017,0.000547067,0.000547088,0.000547096,0.0005471,0.000547101,0.000547101,0.000547101,0.000547101,0.000547101,0.000547101,0.000547101
SLR_damages,CEU,fraction_of_GDP,0,0.000156916,0.000314876,0.000459957,0.000580725,0.000672105,0.000735578,0.000776541,0.000801391,0.000815713,0.000823623,0.000827832,0.000829998,0.000831077,0.000831599,0.000831844,0.000831956,0.000832006,0.000832028,0.000832037,0.000832041,0.000832043,0.000832043,0.000832043,0.000832043,0.000832043,0.000832043
SLR_damages,TUR,fraction_of_GDP,0,0.000722547,0.0015022,0.00234103,0.00323939,0.0041969,0.00521314,0.0062872,0.00741727,0.00860151,0.00983883,0.0111285,0.0124697,0.0138613,0.015302,0.0167904,0.0183258,0.0199075,0.0215344,0.0232056,0.0249194,0.026674,0.0284678,0.0302986,0.0321645,0.0340633,0.0359929
SLR_damages,UKR,fraction_of_GDP,0,0.0001667,0.000346575,0.000540103,0.000747366,0.000968274,0.00120273,0.00145053,0.00171125,0.00198447,0.00226994,0.00256748,0.00287691,0.00319797,0.00353034,0.00387374,0.00422798,0.00459288,0.00496825,0.0053538,0.00574919,0.00615402,0.00656786,0.00699025,0.00742072,0.0078588,0.00830399
SLR_damages,STAN,fraction_of_GDP,0,0.0001667,0.000346575,0.000540103,0.000747366,0.000968274,0.00120273,0.00145053,0.00171125,0.00198447,0.00226994,0.00256748,0.00287691,0.00319797,0.00353034,0.00387374,0.00422798,0.00459288,0.00496825,0.0053538,0.00574919,0.00615402,0.00656786,0.00699025,0.00742072,0.0078588,0.00830399
SLR_damages,RUS,fraction_of_GDP,0,0.0001667,0.000346575,0.000540103,0.000747366,0.000968274,0.00120273,0.00145053,0.00171125,0.00198447,0.00226994,0.00256748,0.00287691,0.00319797,0.00353034,0.00387374,0.00422798,0.00459288,0.00496825,0.0053538,0.00574919,0.00615402,0.00656786,0.00699025,0.00742072,0.0078588,0.00830399
SLR_damages,ME,fraction_of_GDP,0,0.000722547,0.0015022,0.00234103,0.00323939,0.0041969,0.00521314,0.0062872,0.00741727,0.00860151,0.00983883,0.0111285,0.0124697,0.0138613,0.015302,0.0167904,0.0183258,0.0199075,0.0215344,0.0232056,0.0249194,0.026674,0.0284678,0.0302986,0.0321645,0.0340633,0.0359929
SLR_damages,INDIA,fraction_of_GDP,0,0.000288743,0.000600306,0.000935518,0.00129452,0.00167716,0.00208327,0.00251248,0.00296408,0.00343733,0.00393178,0.00444716,0.00498313,0.00553924,0.00611495,0.00670976,0.00732333,0.00795539,0.00860557,0.00927338,0.00995824,0.0106594,0.0113763,0.0121079,0.0128535,0.0136123,0.0143834
SLR_damages,KOR,fraction_of_GDP,0,0.000814828,0.00169405,0.00264001,0.00365312,0.00473291,0.00587894,0.00709018,0.00836458,0.00970007,0.0110954,0.0125498,0.0140623,0.0156316,0.0172563,0.0189348,0.0206663,0.02245,0.0242847,0.0261693,0.028102,0.0300808,0.0321036,0.0341682,0.0362724,0.0384137,0.0405898
SLR_damages,CHN,fraction_of_GDP,0,0.000585002,0.00121624,0.00189539,0.00262274,0.00339797,0.00422076,0.00509036,0.00600531,0.00696412,0.0079659,0.00901007,0.010096,0.0112227,0.0123891,0.0135942,0.0148373,0.0161178,0.0174351,0.0187881,0.0201757,0.0215963,0.0230486,0.0245309,0.0260416,0.0275789,0.0291412
SLR_damages,SEAS,fraction_of_GDP,0,0.00216937,0.00451018,0.00702867,0.00972591,0.0126007,0.0156519,0.0188766,0.0222695,0.0258251,0.02954,0.0334121,0.0374389,0.0416171,0.0459424,0.0504113,0.0550212,0.0597699,0.0646547,0.0696721,0.0748176,0.0800858,0.0854714,0.0909682,0.0965702,0.102271,0.108065
SLR_damages,INDO,fraction_of_GDP,0,0.00216937,0.00451018,0.00702867,0.00972591,0.0126007,0.0156519,0.0188766,0.0222695,0.0258251,0.02954,0.0334121,0.0374389,0.0416171,0.0459424,0.0504113,0.0550212,0.0597699,0.0646547,0.0696721,0.0748176,0.0800858,0.0854714,0.0909682,0.0965702,0.102271,0.108065
SLR_damages,JAP,fraction_of_GDP,0,0.000788573,0.00163947,0.00255495,0.00353541,0.00458041,0.00568951,0.00686172,0.00809506,0.00938751,0.0107379,0.0121454,0.0136092,0.015128,0.0167002,0.0183247,0.0200004,0.0217266,0.0235022,0.0253261,0.0271965,0.0291115,0.0310692,0.0330673,0.0351036,0.0371759,0.0392819
SLR_damages,OCE,fraction_of_GDP,0,0.000507027,0.00105413,0.00164275,0.00227315,0.00294506,0.00365817,0.00441187,0.00520486,0.00603587,0.00690413,0.00780913,0.00875028,0.0097268,0.0107377,0.0117822,0.0128596,0.0139695,0.0151112,0.0162839,0.0174865,0.0187178,0.0199765,0.0212612,0.0225705,0.0239029,0.025257
SLR_damages,RSAS,fraction_of_GDP,0,1.7499e-16,1.94774e-16,2.00495e-16,2.02845e-16,2.0401e-16,2.04659e-16,2.05052e-16,2.05304e-16,2.05473e-16,2.05592e-16,2.05677e-16,2.05739e-16,2.05787e-16,2.05823e-16,2.05851e-16,2.05873e-16,2.05891e-16,2.05905e-16,2.05917e-16,2.05927e-16,2.05936e-16,2.05943e-16,2.05949e-16,2.05956e-16,2.05966e-16,2.06047e-16
SLR_damages,RSAF,fraction_of_GDP,0,-0.000147853,-0.00030739,-0.000479037,-0.000662867,-0.000858798,-0.00106675,-0.00128653,-0.00151777,-0.0017601,-0.00201329,-0.00227719,-0.00255164,-0.0028364,-0.00313119,-0.00343577,-0.00374995,-0.0040736,-0.00440653,-0.00474849,-0.00509917,-0.00545823,-0.00582528,-0.00619991,-0.00658172,-0.00697026,-0.00736512
LBD_factor,Global,,0.999998,1.08714,1.20006,1.31006,1.38819,1.41392,1.33794,1.19506,1.06846,0.971136,0.888554,0.814777,0.749712,0.693058,0.644545,0.602841,0.56606,0.533094,0.503451,0.476818,0.452943,0.431581,0.412416,0.395204,0.379712,0.365725,0.353084
LOT_factor,Global,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
learning_factor,Global,,0.999998,1.08714,1.20006,1.31006,1.38819,1.41392,1.33794,1.19506,1.06846,0.971136,0.888554,0.814777,0.749712,0.693058,0.644545,0.602841,0.56606,0.533094,0.503451,0.476818,0.452943,0.431581,0.412416,0.395204,0.379712,0.365725,0.353084
abatement_costs,CAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,USA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,MEX,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,RCAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,BRA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,RSAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,NAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,WAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,EAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,SAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,WEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,CEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,TUR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,UKR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,STAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,RUS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,ME,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,INDIA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,KOR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,CHN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,SEAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,INDO,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,JAP,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,OCE,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,RSAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abatement_costs,RSAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,USA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,MEX,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RCAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,BRA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,NAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,EAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,TUR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,UKR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,STAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RUS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,ME,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDIA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,KOR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CHN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SEAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDO,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,JAP,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,OCE,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CAN,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,USA,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,MEX,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RCAM,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,BRA,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RSAM,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,NAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,WAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,EAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,SAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,WEU,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CEU,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,TUR,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,UKR,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,STAN,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RUS,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,ME,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,INDIA,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,KOR,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CHN,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,SEAS,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,INDO,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,JAP,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,OCE,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RSAS,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,RSAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,CAN,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,USA,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,MEX,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RCAM,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,BRA,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RSAM,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,NAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,WAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,EAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,SAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,WEU,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,CEU,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,TUR,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,UKR,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,STAN,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RUS,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,ME,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,INDIA,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,KOR,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,CHN,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,SEAS,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,INDO,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,JAP,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,OCE,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RSAS,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RSAF,trillion*usd/GtCO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,CAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,USA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,MEX,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RCAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,BRA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RSAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,NAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,WAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,EAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,SAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,WEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,CEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,TUR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,UKR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,STAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RUS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,ME,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,INDIA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,KOR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,CHN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
